Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S210622297,Snow Goose,Anser caerulescens,257,1,US-NY,New York,L191107,Central Park--Jacqueline Kennedy Onassis Reservoir,40.786003,-73.96196,2025-01-25,11:10 AM,eBird - Traveling Count,69,1,2.082,,2,,On water near fountain. Flew away south in flock of Canada geese. Will add photos,,629709451 629709452
S207228560,Snow Goose,Anser caerulescens,257,1,US-NY,New York,L1293732,Randalls Island,40.7887808,-73.9219681,2024-12-30,11:07 AM,eBird - Traveling Count,146,1,5.763,,2,,Seen with large flick of Canada geese on northwest corner. Will add photos,,628835873
S165800939,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,X,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-03-24,09:00 AM,eBird - Traveling Count,23,1,.335,,2
S166672372,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,X,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-03-31,01:07 PM,eBird - Traveling Count,17,1,.562,,2
S169954040,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,30,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-04-13,09:15 AM,eBird - Traveling Count,64,1,.84,,2
S168468356,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,30,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-04-13,05:44 PM,eBird - Traveling Count,31,1,.807,,2
S168961157,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,14,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-04-16,06:45 PM,eBird - Traveling Count,30,1,.795,,2
S169002550,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,23,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-04-17,06:53 AM,eBird - Traveling Count,31,1,.904,,3
S170066734,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-04-24,07:44 AM,eBird - Traveling Count,102,1,1.52,,4
S170521343,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,30,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-04-27,09:17 AM,eBird - Traveling Count,85,1,1.21,,5,,,Mcgolrick park bird club. Really surprisingly quiet day. Thank you to the chipping sparrows for rescuing the morning
S170697137,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-04-28,08:33 AM,eBird - Traveling Count,3,1,.128,,2
S171037998,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-04-29,05:19 PM,eBird - Traveling Count,40,1,.614,,2
S171103537,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,1,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-04-30,06:53 AM,eBird - Traveling Count,65,0,1.137,,4
S173732999,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,5,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-05-11,06:36 PM,eBird - Traveling Count,23,1,.557,,2
S174022233,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,9,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-05-12,01:51 PM,eBird - Traveling Count,46,1,.688,,2
S174428214,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,2,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-05-14,06:55 AM,eBird - Traveling Count,55,1,.79,,3
S174884455,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,20,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-05-16,08:01 AM,eBird - Traveling Count,74,1,1.589,,3
S175443479,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,5,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-05-18,04:50 PM,eBird - Traveling Count,65,1,.653,,3
S192340332,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-08-22,07:21 AM,eBird - Traveling Count,49,1,1.092,,1
S193149697,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,20,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-08-29,08:32 AM,eBird - Traveling Count,66,1,.056,,2
S193697280,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,11,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-09-02,08:26 AM,eBird - Traveling Count,96,1,1.085,,3
S193820717,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,5,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-09-03,07:03 AM,eBird - Traveling Count,59,1,.717,,3
S194626698,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-09-10,08:18 AM,eBird - Traveling Count,44,1,.549,,2
S194731041,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,3,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-09-11,08:06 AM,eBird - Traveling Count,79,1,.852,,3
S194933671,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,5,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-09-13,07:38 AM,eBird - Traveling Count,44,1,1.006,,2
S198198242,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-09-23,08:11 AM,eBird - Traveling Count,14,1,.644,,1
S198202621,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,5,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-10-10,07:58 AM,eBird - Traveling Count,38,1,.879,,2
S207382285,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,15,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-12-31,04:38 PM,eBird - Traveling Count,44,1,.933,,2
S209068014,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,3,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-01-12,03:47 PM,eBird - Traveling Count,13,1,.649,,2
S209376341,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,20,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-01-15,08:07 AM,eBird - Traveling Count,25,1,.734,,2
S210034719,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,2,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-01-20,08:56 AM,eBird - Traveling Count,19,1,.76,,2
S210424308,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,3,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-01-23,08:24 PM,eBird - Traveling Count,8,1,.391,,2
S210462766,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,1,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-01-24,08:44 AM,eBird - Traveling Count,31,1,.776,,3
S212056591,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,1,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-02-05,08:20 AM,eBird - Traveling Count,8,1,.398,,2
S214998691,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,12,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-02-23,08:06 AM,eBird - Traveling Count,21,1,.994,,2
S215191292,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-02-24,07:54 AM,eBird - Traveling Count,19,1,.837,,2,,,It’s grackle time! First of year COGR’s. My apologies for thinking they were starlings at first.
S215344402,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,4,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-02-25,07:36 AM,eBird - Traveling Count,16,1,.582,,2
S215506781,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,5,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-02-26,07:47 AM,eBird - Traveling Count,32,1,.954,,2
S215664097,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-02-27,07:45 AM,eBird - Traveling Count,22,1,.577,,2
S217016497,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,5,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-03-07,08:10 AM,eBird - Traveling Count,20,1,.844,,2
S217412185,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,2,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-03-09,07:42 AM,eBird - Traveling Count,12,1,.806,,1
S217652997,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,5,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-03-10,07:40 AM,eBird - Traveling Count,14,1,.481,,2
S217850384,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,5,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-03-11,08:01 AM,eBird - Traveling Count,29,1,.721,,2
S218732788,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,3,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-03-11,05:45 PM,eBird - Traveling Count,15,1,.616,,1
S218023065,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,4,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-03-12,07:17 AM,eBird - Traveling Count,11,1,.578,,1
S218214807,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-03-13,08:01 AM,eBird - Traveling Count,34,1,.996,,2
S218515280,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,5,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-03-14,05:28 PM,eBird - Traveling Count,21,1,.967,,2
S218590565,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,5,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-03-15,07:34 AM,eBird - Traveling Count,18,1,.647,,2
S220208440,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,5,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-03-23,07:25 AM,eBird - Traveling Count,19,1,.929,,1
S220649868,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,20,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-03-25,07:42 AM,eBird - Traveling Count,24,1,.617,,6
S220861244,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,30,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-03-26,07:31 AM,eBird - Traveling Count,27,1,.922,,2
S220987837,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,20,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-03-26,05:57 PM,eBird - Traveling Count,19,1,.74,,2
S221067907,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,20,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-03-27,07:50 AM,eBird - Traveling Count,44,1,1.002,,2
S221269114,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,20,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-03-28,07:18 AM,eBird - Traveling Count,119,1,2.292,,5
S221373623,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-03-28,05:00 PM,eBird - Traveling Count,11,1,.564,,2
S221470060,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,20,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-03-29,07:25 AM,eBird - Traveling Count,15,1,.848,,1
S221781304,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,5,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-03-30,08:31 AM,eBird - Traveling Count,30,1,1.011,,2
S222042445,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,20,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-03-31,07:46 AM,eBird - Traveling Count,48,1,.945,,2
S222148806,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,20,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-03-31,04:11 PM,eBird - Traveling Count,20,1,.732,,2
S222167574,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,20,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-03-31,05:15 PM,eBird - Traveling Count,71,1,3.219,,1
S222430670,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,20,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-04-02,07:11 AM,eBird - Traveling Count,41,1,1.038,,4,CN Carrying Nesting Material
S222617622,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-04-03,07:37 AM,eBird - Traveling Count,25,1,.375,,2
S222960210,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-04-04,04:59 PM,eBird - Traveling Count,21,1,.823,,2
S223052156,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-04-04,05:22 PM,eBird - Traveling Count,13,1,.805,,2
S223218676,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,20,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-04-05,03:28 PM,eBird - Traveling Count,19,1,1.239,,1
S223639148,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,30,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-04-07,07:31 AM,eBird - Traveling Count,24,1,.762,,2
S226777223,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,20,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-04-18,05:44 PM,eBird - Traveling Count,28,1,.87,,2
S226937439,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,20,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-04-19,07:26 AM,eBird - Traveling Count,51,1,.962,,2
S227360553,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-04-20,08:12 AM,eBird - Traveling Count,22,1,.745,,2
S227800774,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,20,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-04-21,08:09 AM,eBird - Traveling Count,42,1,.739,,2
S228318582,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-04-22,05:35 PM,eBird - Traveling Count,12,1,.372,,3
S228475651,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-04-23,07:34 AM,eBird - Traveling Count,65,1,1.185,,5
S230668321,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,7,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-04-28,08:58 PM,eBird - Traveling Count,7,1,.451,,1
S230985378,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-04-29,05:30 PM,eBird - Traveling Count,52,1,1.081,,1
S231152476,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-04-30,06:39 AM,eBird - Traveling Count,141,1,2.626,,6
S231787338,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,5,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-05-01,06:31 PM,eBird - Traveling Count,65,1,1.689,,1
S232021870,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,15,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-05-02,06:37 AM,eBird - Traveling Count,182,1,1.906,,5
S233369930,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-05-05,07:00 AM,eBird - Traveling Count,50,1,1.065,,2
S235207461,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-05-09,05:40 PM,eBird - Traveling Count,46,1,3.419,,1
S236533949,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-05-11,03:38 PM,eBird - Traveling Count,30,0,.097,,2
S236820726,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-05-12,07:17 AM,eBird - Traveling Count,68,1,.946,,1
S237273795,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-05-13,06:58 AM,eBird - Traveling Count,52,1,.823,,5
S243044720,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-05-26,11:12 AM,eBird - Traveling Count,23,1,.974,,1
S245619876,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,15,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-06-01,02:49 PM,eBird - Traveling Count,19,0,1.129,,1
S245916160,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,5,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-06-02,09:20 AM,eBird - Traveling Count,36,1,.499,,4
S248550331,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,20,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-06-09,10:59 AM,eBird - Traveling Count,14,1,.989,,1
S249188832,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-06-11,10:19 AM,eBird - Traveling Count,11,1,.848,,1
S256450009,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,5,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-07-03,07:49 AM,eBird - Traveling Count,27,1,.697,,1
S259529727,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,3,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-07-13,09:56 AM,eBird - Traveling Count,18,1,.776,,1
S164120795,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,X,US-NY,Kings,L16441372,Newtown Creek Nature Walk,40.7362901,-73.9488846,2024-03-08,12:35 PM,eBird - Traveling Count,12,1,.664,,2
S203972490,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,100,US-NY,Kings,L16441372,Newtown Creek Nature Walk,40.7362901,-73.9488846,2024-11-29,12:01 PM,eBird - Traveling Count,21,1,.934,,2
S216856146,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,20,US-NY,Kings,L16441372,Newtown Creek Nature Walk,40.7362901,-73.9488846,2025-03-06,08:06 AM,eBird - Traveling Count,7,1,1.073,,1
S218026949,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,20,US-NY,Kings,L16441372,Newtown Creek Nature Walk,40.7362901,-73.9488846,2025-03-12,07:52 AM,eBird - Traveling Count,5,1,.582,,2
S218397119,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,40,US-NY,Kings,L16441372,Newtown Creek Nature Walk,40.7362901,-73.9488846,2025-03-14,08:32 AM,eBird - Traveling Count,11,1,1.442,,2
S220865571,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,5,US-NY,Kings,L16441372,Newtown Creek Nature Walk,40.7362901,-73.9488846,2025-03-26,08:15 AM,eBird - Traveling Count,4,1,.657,,2
S222837370,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L16441372,Newtown Creek Nature Walk,40.7362901,-73.9488846,2025-04-04,08:41 AM,eBird - Traveling Count,3,1,.381,,1
S226583086,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,3,US-NY,Kings,L16441372,Newtown Creek Nature Walk,40.7362901,-73.9488846,2025-04-18,08:20 AM,eBird - Traveling Count,2,1,.279,,1
S227033528,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,20,US-NY,Kings,L16441372,Newtown Creek Nature Walk,40.7362901,-73.9488846,2025-04-19,11:13 AM,eBird - Traveling Count,26,1,.897,,2
S228952388,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,20,US-NY,Kings,L16441372,Newtown Creek Nature Walk,40.7362901,-73.9488846,2025-04-24,02:34 PM,eBird - Traveling Count,37,1,1.464,,2
S233750723,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,5,US-NY,Kings,L16441372,Newtown Creek Nature Walk,40.7362901,-73.9488846,2025-05-06,08:06 AM,eBird - Casual Observation,,0,,,2
S234980319,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,2,US-NY,Kings,L16441372,Newtown Creek Nature Walk,40.7362901,-73.9488846,2025-05-09,07:57 AM,eBird - Traveling Count,16,0,.949,,2
S244557406,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,3,US-NY,Kings,L16441372,Newtown Creek Nature Walk,40.7362901,-73.9488846,2025-05-30,10:21 AM,eBird - Traveling Count,5,0,.805,,2
S249498851,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,3,US-NY,Kings,L16441372,Newtown Creek Nature Walk,40.7362901,-73.9488846,2025-06-12,09:31 AM,eBird - Traveling Count,7,0,1.609,,2
S254521914,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,3,US-NY,Kings,L16441372,Newtown Creek Nature Walk,40.7362901,-73.9488846,2025-06-27,08:15 AM,eBird - Traveling Count,8,1,.805,,2
S173423201,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,3,US-NY,Kings,L444485,Plumb Beach,40.5823284,-73.9153746,2024-05-11,07:23 AM,eBird - Traveling Count,29,1,.793,,4
S191031688,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L444485,Plumb Beach,40.5823284,-73.9153746,2024-08-11,07:21 AM,eBird - Traveling Count,143,1,2.797,,4
S193278094,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,30,US-NY,Kings,L444485,Plumb Beach,40.5823284,-73.9153746,2024-08-30,09:14 AM,eBird - Traveling Count,173,1,2.903,,3
S170794920,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L385839,Salt Marsh Nature Center at Marine Park,40.599946,-73.9243268,2024-04-28,09:26 AM,eBird - Traveling Count,302,1,7.268,,4,,,Absolutely lovely day on the salt marsh
S173558530,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,3,US-NY,Kings,L385839,Salt Marsh Nature Center at Marine Park,40.599946,-73.9243268,2024-05-11,08:04 AM,eBird - Traveling Count,266,1,5.759,,4
S196086589,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,10,US-NY,Kings,L385839,Salt Marsh Nature Center at Marine Park,40.599946,-73.9243268,2024-09-22,07:44 AM,eBird - Traveling Count,187,1,2.829,,4,,,Great first day of fall! Multiple large mixed flocks of warblers. First of fall sightings of ruby crowned kinglets and white throated sparrows too
S253970496,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,6,US-NY,Kings,L835012,Sheepshead Bay,40.582363,-73.9434105,2025-06-22,07:00 PM,eBird - Traveling Count,66,1,.328,,45
S193789075,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,15,US-NY,Kings,L671525,Shirley Chisholm SP (Fountain Ave. Landfill),40.6472791,-73.8624734,2024-09-02,12:00 PM,eBird - Traveling Count,120,1,4.345,,4
S248672863,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,4,US-NY,Kings,L12541353,WNYC Transmitter Park,40.7299778,-73.9608156,2025-06-09,05:42 PM,eBird - Traveling Count,11,1,.521,,2
S165856379,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,X,US-NY,Kings,L14060436,"West Street Waterfront, Brooklyn",40.7309779,-73.9621816,2024-03-24,02:12 PM,eBird - Stationary Count,8,0,,,2
S207967753,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,5,US-NY,Kings,L14060436,"West Street Waterfront, Brooklyn",40.7309779,-73.9621816,2025-01-04,09:26 AM,eBird - Casual Observation,,0,,,2
S208851916,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,11,US-NY,Kings,L14060436,"West Street Waterfront, Brooklyn",40.7309779,-73.9621816,2025-01-11,11:13 AM,eBird - Stationary Count,3,1,,,2
S209925490,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,50,US-NY,Kings,L14060436,"West Street Waterfront, Brooklyn",40.7309779,-73.9621816,2025-01-19,12:20 PM,eBird - Traveling Count,38,1,1.086,,4
S187018557,Rock Pigeon (Feral Pigeon),Columba livia (Feral Pigeon),1832,2,US-CA,Los Angeles,L160935,Ballona Freshwater Marsh,33.9701285,-118.4305573,2024-07-14,11:33 AM,eBird - Traveling Count,83,1,2.401,,2
